marital_status;hours_per_week;age;education;income
Never-married;40;35;Bachelors;<=50K
Never-married;40;29;Some-college;<=50K
Married-civ-spouse;35;36;Bachelors;>50K
Married-civ-spouse;25;22;Some-college;<=50K
Married-civ-spouse;40;54;Bachelors;>50K
Married-civ-spouse;40;27;HS-grad;<=50K
Never-married;40;58;Some-college;<=50K
Married-civ-spouse;56;52;Assoc-voc;<=50K
Married-civ-spouse;40;58;Some-college;<=50K
Married-civ-spouse;24;68;HS-grad;<=50K
Widowed;40;66;Preschool;<=50K
Married-civ-spouse;40;25;HS-grad;<=50K
Married-civ-spouse;40;32;Some-college;<=50K
Married-civ-spouse;55;41;Masters;>50K
Never-married;30;21;Some-college;<=50K
Never-married;40;54;Some-college;<=50K
Married-civ-spouse;40;19;9th;<=50K
Married-civ-spouse;48;43;Assoc-voc;>50K
Never-married;40;21;HS-grad;<=50K
Divorced;40;49;HS-grad;<=50K
Never-married;40;20;Some-college;<=50K
Married-civ-spouse;40;29;Some-college;<=50K
Never-married;40;20;Some-college;<=50K
Married-civ-spouse;60;47;Masters;>50K
Widowed;4;70;HS-grad;<=50K
Never-married;30;23;HS-grad;<=50K
Married-civ-spouse;60;37;HS-grad;>50K
Married-civ-spouse;55;33;Bachelors;>50K
Never-married;40;18;HS-grad;<=50K
Married-civ-spouse;40;30;HS-grad;<=50K
Married-civ-spouse;40;51;Some-college;<=50K
Married-civ-spouse;65;49;HS-grad;>50K
Never-married;37;37;11th;<=50K
Married-civ-spouse;40;61;HS-grad;>50K
Married-civ-spouse;30;25;HS-grad;<=50K
Never-married;50;33;Prof-school;>50K
Married-civ-spouse;36;45;11th;<=50K
Divorced;40;58;Assoc-acdm;<=50K
Married-civ-spouse;50;53;HS-grad;>50K
Married-civ-spouse;45;45;Bachelors;>50K
Never-married;20;20;Some-college;<=50K
Married-civ-spouse;40;48;11th;>50K
Never-married;45;22;Some-college;<=50K
Never-married;42;40;Assoc-voc;<=50K
Never-married;40;25;HS-grad;<=50K
Never-married;32;20;11th;<=50K
Never-married;40;33;HS-grad;<=50K
Never-married;40;22;HS-grad;<=50K
Married-civ-spouse;25;29;10th;<=50K
Married-civ-spouse;16;78;HS-grad;<=50K
Divorced;25;38;Some-college;<=50K
Married-civ-spouse;44;49;Some-college;>50K
Divorced;40;39;Some-college;<=50K
Never-married;40;35;Masters;>50K
Divorced;40;55;HS-grad;<=50K
Married-civ-spouse;60;40;Some-college;<=50K
Never-married;40;41;11th;<=50K
Never-married;55;28;Masters;<=50K
Married-civ-spouse;40;50;Masters;>50K
Married-civ-spouse;50;36;HS-grad;>50K
Married-civ-spouse;50;42;10th;<=50K
Separated;53;32;HS-grad;<=50K
Divorced;32;44;Bachelors;<=50K
Never-married;25;23;Some-college;<=50K
Married-civ-spouse;40;26;Some-college;<=50K
Married-civ-spouse;45;29;HS-grad;<=50K
Never-married;45;23;Bachelors;<=50K
Married-civ-spouse;12;64;Some-college;<=50K
Never-married;30;22;10th;<=50K
Never-married;40;17;7th-8th;<=50K
Never-married;20;36;Bachelors;<=50K
Married-civ-spouse;40;53;HS-grad;<=50K
Married-civ-spouse;40;38;Masters;<=50K
Married-civ-spouse;40;41;Some-college;>50K
Married-civ-spouse;32;40;HS-grad;<=50K
Never-married;36;23;Assoc-voc;<=50K
Married-civ-spouse;60;56;Some-college;>50K
Married-civ-spouse;40;44;HS-grad;<=50K
Married-civ-spouse;40;47;Masters;<=50K
Married-civ-spouse;3;23;HS-grad;<=50K
Married-civ-spouse;10;64;7th-8th;<=50K
Married-civ-spouse;24;38;Bachelors;>50K
Married-civ-spouse;40;31;Some-college;<=50K
Never-married;30;21;Some-college;<=50K
Never-married;50;63;5th-6th;<=50K
Never-married;40;34;HS-grad;<=50K
Married-civ-spouse;84;60;Bachelors;>50K
Divorced;50;42;Bachelors;<=50K
Never-married;60;19;HS-grad;<=50K
Married-civ-spouse;13;37;Assoc-acdm;>50K
Married-civ-spouse;16;46;Bachelors;>50K
Never-married;40;17;11th;<=50K
Married-civ-spouse;20;60;Assoc-acdm;<=50K
Never-married;41;24;Bachelors;<=50K
Never-married;37;46;HS-grad;<=50K
Married-civ-spouse;40;34;Assoc-voc;>50K
Never-married;15;19;Some-college;<=50K
Never-married;40;32;Bachelors;<=50K
Never-married;3;21;Some-college;<=50K
Never-married;40;32;HS-grad;<=50K
Married-civ-spouse;60;51;HS-grad;>50K
Divorced;50;44;Some-college;<=50K
Never-married;35;30;HS-grad;<=50K
Married-civ-spouse;45;46;5th-6th;<=50K
Separated;25;72;Assoc-voc;<=50K
Never-married;40;21;Some-college;<=50K
Never-married;20;22;Some-college;<=50K
Never-married;44;29;Some-college;<=50K
Separated;28;36;HS-grad;<=50K
Never-married;35;22;Some-college;<=50K
Divorced;50;32;HS-grad;>50K
Never-married;50;50;Bachelors;>50K
Divorced;50;35;HS-grad;>50K
Divorced;30;49;Assoc-voc;<=50K
Never-married;35;25;HS-grad;<=50K
Never-married;16;23;HS-grad;<=50K
Married-civ-spouse;45;29;Bachelors;<=50K
Married-civ-spouse;40;31;HS-grad;<=50K
Never-married;40;19;Some-college;<=50K
Married-civ-spouse;40;47;Some-college;>50K
Never-married;30;22;Some-college;<=50K
Never-married;40;41;HS-grad;<=50K
Never-married;45;24;Some-college;<=50K
Married-civ-spouse;40;32;Bachelors;>50K
Never-married;15;23;Some-college;<=50K
Never-married;40;26;HS-grad;<=50K
Widowed;20;62;Some-college;<=50K
Married-civ-spouse;40;39;Some-college;<=50K
Married-civ-spouse;40;53;Assoc-voc;<=50K
Married-civ-spouse;50;62;Bachelors;>50K
Divorced;99;39;Some-college;<=50K
Married-civ-spouse;40;48;Assoc-voc;>50K
Married-civ-spouse;40;52;HS-grad;>50K
Married-civ-spouse;40;43;Bachelors;>50K
Married-civ-spouse;40;69;Bachelors;<=50K
Never-married;40;30;HS-grad;<=50K
Married-civ-spouse;50;36;HS-grad;<=50K
Divorced;50;35;Some-college;<=50K
Divorced;40;56;Some-college;<=50K
Married-civ-spouse;40;32;HS-grad;>50K
Married-civ-spouse;40;51;HS-grad;<=50K
Never-married;30;19;Some-college;<=50K
Married-civ-spouse;40;31;Some-college;<=50K
Married-civ-spouse;40;30;Some-college;>50K
Divorced;40;42;Some-college;<=50K
Never-married;40;31;HS-grad;<=50K
Never-married;40;26;Masters;<=50K
Married-civ-spouse;40;48;Some-college;<=50K
Never-married;40;32;HS-grad;<=50K
Never-married;40;22;Bachelors;<=50K
Never-married;40;20;HS-grad;<=50K
Divorced;40;35;HS-grad;<=50K
Never-married;25;17;12th;<=50K
Married-civ-spouse;40;41;Assoc-voc;<=50K
Never-married;45;19;HS-grad;<=50K
Married-civ-spouse;2;64;Masters;<=50K
Divorced;35;33;7th-8th;<=50K
Married-civ-spouse;30;66;Bachelors;<=50K
Married-civ-spouse;40;36;Masters;>50K
Never-married;20;22;Some-college;<=50K
Never-married;40;27;Bachelors;<=50K
Widowed;37;76;Some-college;<=50K
Married-civ-spouse;40;54;HS-grad;<=50K
Married-civ-spouse;3;65;HS-grad;<=50K
Married-civ-spouse;40;57;10th;<=50K
Married-civ-spouse;40;63;7th-8th;<=50K
Never-married;40;35;Masters;>50K
Divorced;50;33;HS-grad;<=50K
Never-married;40;52;HS-grad;<=50K
Married-civ-spouse;55;37;HS-grad;>50K
Never-married;40;18;HS-grad;<=50K
Married-civ-spouse;50;30;HS-grad;<=50K
Married-civ-spouse;40;47;HS-grad;<=50K
Divorced;30;34;HS-grad;<=50K
Married-civ-spouse;40;44;HS-grad;<=50K
Married-civ-spouse;40;33;HS-grad;<=50K
Divorced;40;33;HS-grad;<=50K
Married-civ-spouse;55;50;5th-6th;<=50K
Never-married;40;41;HS-grad;<=50K
Married-civ-spouse;48;41;Bachelors;>50K
Never-married;40;34;HS-grad;<=50K
Never-married;72;48;Some-college;<=50K
Divorced;40;44;HS-grad;<=50K
Married-civ-spouse;25;29;Bachelors;<=50K
Separated;40;37;HS-grad;<=50K
Never-married;40;26;HS-grad;<=50K
Never-married;40;27;Some-college;<=50K
Never-married;18;17;12th;<=50K
Married-civ-spouse;45;47;Some-college;<=50K
Never-married;40;18;Some-college;<=50K
Never-married;24;22;Some-college;<=50K
Married-civ-spouse;50;36;Some-college;>50K
Married-civ-spouse;50;34;Masters;>50K
Never-married;50;37;Assoc-acdm;<=50K
Married-civ-spouse;40;48;Masters;<=50K
Married-civ-spouse;45;30;Masters;<=50K
Never-married;37;25;Masters;<=50K
Widowed;40;64;Some-college;<=50K
Never-married;38;23;HS-grad;<=50K
Widowed;40;85;Bachelors;>50K
Never-married;40;26;HS-grad;<=50K
Never-married;25;17;10th;<=50K
Never-married;35;21;Some-college;<=50K
Never-married;40;44;Bachelors;>50K
Never-married;10;20;Some-college;<=50K
Married-civ-spouse;47;47;Some-college;>50K
Divorced;68;32;HS-grad;<=50K
Divorced;36;37;Bachelors;<=50K
Divorced;40;58;Some-college;<=50K
Divorced;40;27;10th;<=50K
Divorced;40;39;HS-grad;<=50K
Divorced;40;42;Masters;<=50K
Married-civ-spouse;40;57;HS-grad;<=50K
Married-civ-spouse;35;47;Prof-school;>50K
Never-married;37;32;HS-grad;<=50K
Married-civ-spouse;40;39;HS-grad;<=50K
Married-civ-spouse;40;60;HS-grad;<=50K
Divorced;37;53;HS-grad;<=50K
Never-married;48;38;Masters;<=50K
Never-married;40;30;HS-grad;<=50K
Never-married;25;19;HS-grad;<=50K
Married-civ-spouse;40;33;Bachelors;>50K
Never-married;40;29;HS-grad;<=50K
Divorced;40;41;HS-grad;<=50K
Married-civ-spouse;40;40;10th;<=50K
Married-civ-spouse;40;67;Bachelors;>50K
Widowed;40;59;HS-grad;<=50K
Divorced;40;47;Some-college;<=50K
Never-married;40;25;HS-grad;<=50K
Married-civ-spouse;50;45;Bachelors;>50K
Married-civ-spouse;50;66;HS-grad;<=50K
Divorced;35;47;Bachelors;<=50K
Never-married;40;28;Some-college;<=50K
Married-spouse-absent;40;55;11th;<=50K
Divorced;32;36;HS-grad;<=50K
Married-civ-spouse;14;45;HS-grad;<=50K
Never-married;30;19;HS-grad;<=50K
Never-married;40;31;Some-college;<=50K
Never-married;40;27;Assoc-voc;<=50K
Never-married;40;44;Masters;<=50K
Married-civ-spouse;30;38;Some-college;<=50K
Married-civ-spouse;42;45;11th;<=50K
Never-married;40;33;5th-6th;<=50K
Never-married;40;36;Some-college;<=50K
Never-married;40;23;Assoc-voc;<=50K
Married-civ-spouse;56;74;5th-6th;<=50K
Divorced;14;47;HS-grad;<=50K
Never-married;12;21;Some-college;<=50K
Divorced;30;45;Assoc-voc;<=50K
Divorced;65;39;Some-college;<=50K
Never-married;40;20;HS-grad;<=50K
Married-civ-spouse;40;36;Bachelors;>50K
Never-married;35;20;Some-college;<=50K
Married-spouse-absent;40;40;Bachelors;>50K
Divorced;40;43;Some-college;<=50K
Divorced;45;44;Assoc-acdm;<=50K
Widowed;40;56;12th;<=50K
Married-civ-spouse;40;59;10th;<=50K
Divorced;40;46;Assoc-voc;<=50K
Married-civ-spouse;60;51;Some-college;>50K
Married-civ-spouse;25;40;Some-college;<=50K
Married-civ-spouse;40;39;HS-grad;>50K
Never-married;55;24;Bachelors;<=50K
Married-civ-spouse;40;34;Some-college;>50K
Divorced;40;44;HS-grad;<=50K
Married-civ-spouse;50;52;Bachelors;>50K
Married-civ-spouse;35;38;Some-college;>50K
Never-married;20;24;Bachelors;<=50K
Married-civ-spouse;50;42;Some-college;>50K
Married-spouse-absent;40;35;Some-college;<=50K
Married-civ-spouse;54;37;Assoc-voc;>50K
Married-civ-spouse;8;68;HS-grad;<=50K
Married-civ-spouse;40;34;Bachelors;>50K
Married-civ-spouse;40;24;HS-grad;<=50K
Married-civ-spouse;60;45;Some-college;>50K
Married-civ-spouse;45;46;HS-grad;>50K
Married-civ-spouse;40;46;11th;<=50K
Married-civ-spouse;40;27;HS-grad;<=50K
Divorced;60;39;HS-grad;<=50K
Married-civ-spouse;40;65;Doctorate;>50K
Never-married;12;17;11th;<=50K
Never-married;40;41;Bachelors;<=50K
Divorced;9;47;HS-grad;<=50K
Married-civ-spouse;40;32;Some-college;<=50K
Married-civ-spouse;50;31;Some-college;>50K
Divorced;40;31;10th;<=50K
Never-married;40;30;Masters;<=50K
Divorced;40;47;Bachelors;<=50K
Married-civ-spouse;50;42;Bachelors;>50K
Divorced;40;39;HS-grad;<=50K
Married-civ-spouse;50;33;Doctorate;>50K
Married-civ-spouse;40;23;HS-grad;<=50K
Never-married;45;29;HS-grad;<=50K
Married-spouse-absent;40;31;Some-college;<=50K
Married-civ-spouse;40;59;10th;<=50K
Divorced;40;42;Some-college;<=50K
Divorced;40;57;HS-grad;>50K
Married-civ-spouse;40;48;Masters;>50K
Married-civ-spouse;50;28;HS-grad;<=50K
Never-married;24;38;HS-grad;<=50K
Widowed;6;67;7th-8th;<=50K
Divorced;40;46;HS-grad;<=50K
Never-married;40;24;Bachelors;<=50K
Married-civ-spouse;12;23;Some-college;<=50K
Never-married;20;23;Some-college;<=50K
Never-married;40;22;Bachelors;<=50K
Married-spouse-absent;40;30;HS-grad;<=50K
Married-civ-spouse;40;40;HS-grad;<=50K
Married-civ-spouse;80;35;Bachelors;<=50K
Widowed;40;56;Assoc-voc;<=50K
Married-civ-spouse;70;31;Prof-school;>50K
Married-civ-spouse;40;40;Bachelors;>50K
Married-civ-spouse;60;40;Some-college;<=50K
Never-married;11;21;Some-college;<=50K
Married-civ-spouse;40;30;HS-grad;<=50K
Married-civ-spouse;84;44;5th-6th;>50K
Married-civ-spouse;50;51;Bachelors;>50K
Divorced;40;66;11th;>50K
Divorced;55;38;Bachelors;<=50K
Never-married;40;22;Some-college;<=50K
Divorced;16;35;Bachelors;<=50K
Never-married;8;18;11th;<=50K
Never-married;35;25;HS-grad;<=50K
Married-civ-spouse;60;63;Some-college;>50K
Never-married;30;24;HS-grad;<=50K
Married-civ-spouse;40;61;Some-college;<=50K
Married-civ-spouse;65;37;Assoc-acdm;>50K
Married-civ-spouse;40;34;HS-grad;<=50K
Married-civ-spouse;40;59;HS-grad;>50K
Married-civ-spouse;55;51;Bachelors;<=50K
Divorced;38;32;Some-college;<=50K
Married-civ-spouse;50;51;Some-college;>50K
Married-civ-spouse;40;50;HS-grad;>50K
Never-married;24;19;Some-college;<=50K
Never-married;40;26;Bachelors;<=50K
Married-civ-spouse;32;35;HS-grad;<=50K
Married-civ-spouse;40;56;5th-6th;>50K
Married-civ-spouse;40;41;Assoc-acdm;>50K
Married-civ-spouse;50;39;Masters;>50K
Married-civ-spouse;50;27;Some-college;<=50K
Married-civ-spouse;40;47;Some-college;>50K
Married-civ-spouse;6;73;5th-6th;<=50K
Divorced;45;31;Bachelors;<=50K
Married-civ-spouse;40;40;HS-grad;<=50K
Never-married;40;20;Some-college;<=50K
Married-civ-spouse;40;33;Some-college;<=50K
Never-married;40;32;HS-grad;<=50K
Married-civ-spouse;35;28;9th;<=50K
Divorced;38;49;HS-grad;<=50K
Married-civ-spouse;60;55;HS-grad;<=50K
Divorced;40;28;Assoc-acdm;<=50K
Never-married;40;25;HS-grad;<=50K
Never-married;35;38;HS-grad;<=50K
Never-married;40;26;HS-grad;<=50K
Married-civ-spouse;45;42;Bachelors;>50K
Married-civ-spouse;60;42;Prof-school;>50K
Divorced;40;34;Some-college;<=50K
Married-spouse-absent;40;50;1st-4th;<=50K
Divorced;40;43;Bachelors;>50K
Married-civ-spouse;45;35;Bachelors;>50K
Never-married;45;19;HS-grad;<=50K
Married-civ-spouse;90;44;Bachelors;<=50K
Widowed;55;55;Prof-school;>50K
Divorced;40;30;10th;<=50K
Never-married;60;33;11th;<=50K
Separated;40;34;Some-college;<=50K
Married-civ-spouse;80;55;Doctorate;>50K
Never-married;40;44;HS-grad;<=50K
Married-civ-spouse;45;45;Masters;>50K
Married-civ-spouse;40;60;HS-grad;>50K
Never-married;40;24;Assoc-voc;<=50K
Married-civ-spouse;48;37;Assoc-voc;>50K
Divorced;40;36;10th;<=50K
Married-civ-spouse;35;18;11th;<=50K
Never-married;40;32;Some-college;<=50K
Never-married;40;57;HS-grad;<=50K
Never-married;35;25;HS-grad;<=50K
Married-civ-spouse;99;41;Bachelors;>50K
Divorced;40;41;Bachelors;<=50K
Never-married;30;23;Some-college;<=50K
Never-married;40;47;Masters;<=50K
Separated;30;39;5th-6th;<=50K
Never-married;30;25;Assoc-voc;<=50K
Married-civ-spouse;40;47;Bachelors;>50K
Married-civ-spouse;45;29;HS-grad;<=50K
Married-civ-spouse;40;40;12th;<=50K
Never-married;40;34;Bachelors;<=50K
Married-civ-spouse;40;37;Bachelors;>50K
Never-married;40;48;Masters;<=50K
Married-civ-spouse;40;28;7th-8th;<=50K
Married-civ-spouse;40;40;HS-grad;<=50K
Married-civ-spouse;50;38;HS-grad;>50K
Never-married;40;27;HS-grad;<=50K
Married-civ-spouse;40;56;11th;<=50K
Married-civ-spouse;40;43;Bachelors;>50K
Never-married;28;28;HS-grad;<=50K
Married-civ-spouse;40;43;HS-grad;<=50K
Divorced;48;49;Some-college;>50K
Married-civ-spouse;45;44;HS-grad;<=50K
Married-civ-spouse;40;25;HS-grad;<=50K
Married-civ-spouse;40;61;Bachelors;>50K
Married-civ-spouse;50;41;Masters;>50K
Never-married;50;32;Bachelors;>50K
Never-married;45;28;Bachelors;<=50K
Never-married;30;23;HS-grad;<=50K
Separated;40;31;HS-grad;<=50K
Married-civ-spouse;40;48;Bachelors;<=50K
Separated;40;27;HS-grad;<=50K
Never-married;40;27;HS-grad;<=50K
Married-civ-spouse;49;60;9th;<=50K
Never-married;12;17;11th;<=50K
Married-civ-spouse;48;25;HS-grad;<=50K
Widowed;20;69;HS-grad;<=50K
Never-married;20;17;11th;<=50K
Never-married;40;19;Some-college;<=50K
Married-civ-spouse;80;25;HS-grad;>50K
Never-married;20;20;Some-college;<=50K
Never-married;20;32;Bachelors;<=50K
Never-married;60;49;Some-college;<=50K
Married-civ-spouse;22;57;1st-4th;<=50K
Never-married;40;25;Assoc-voc;<=50K
Married-civ-spouse;20;68;HS-grad;<=50K
Married-civ-spouse;50;34;HS-grad;>50K
Married-civ-spouse;40;36;11th;<=50K
Divorced;50;54;Masters;>50K
Divorced;60;39;Some-college;<=50K
Never-married;35;22;Some-college;<=50K
Married-civ-spouse;40;21;Some-college;<=50K
Married-civ-spouse;40;57;HS-grad;<=50K
Married-civ-spouse;40;38;Bachelors;<=50K
Never-married;40;26;Masters;<=50K
Never-married;15;19;HS-grad;<=50K
Never-married;40;31;Some-college;<=50K
Married-civ-spouse;45;55;HS-grad;>50K
Divorced;40;42;HS-grad;<=50K
Never-married;40;37;Bachelors;<=50K
Never-married;40;32;Bachelors;<=50K
Never-married;40;18;Some-college;<=50K
Never-married;40;21;Some-college;<=50K
Married-civ-spouse;15;67;Some-college;>50K
Married-civ-spouse;40;35;Some-college;<=50K
Never-married;21;23;12th;<=50K
Never-married;30;30;11th;<=50K
Married-civ-spouse;40;44;HS-grad;>50K
Divorced;40;46;HS-grad;<=50K
Never-married;40;36;HS-grad;<=50K
Never-married;40;22;HS-grad;<=50K
Separated;44;41;HS-grad;<=50K
Never-married;40;25;Bachelors;<=50K
Never-married;40;21;Some-college;<=50K
Married-civ-spouse;99;32;Doctorate;<=50K
Divorced;35;49;HS-grad;<=50K
Never-married;40;39;Assoc-acdm;<=50K
Never-married;40;26;Assoc-voc;<=50K
Never-married;16;26;Bachelors;<=50K
Married-civ-spouse;40;40;10th;<=50K
Separated;40;24;Some-college;<=50K
Married-civ-spouse;60;44;Doctorate;<=50K
Married-civ-spouse;50;36;HS-grad;<=50K
Married-civ-spouse;70;54;Bachelors;<=50K
Divorced;40;49;10th;<=50K
Married-civ-spouse;45;19;9th;<=50K
Divorced;25;39;Bachelors;<=50K
Married-civ-spouse;43;38;Assoc-voc;<=50K
Married-civ-spouse;50;29;Some-college;<=50K
Married-civ-spouse;60;49;Bachelors;>50K
Never-married;38;22;Some-college;<=50K
Married-civ-spouse;8;34;11th;<=50K
Never-married;45;38;Bachelors;<=50K
Divorced;35;43;HS-grad;<=50K
Married-civ-spouse;40;46;HS-grad;>50K
Married-civ-spouse;40;30;Bachelors;>50K
Separated;40;50;Bachelors;>50K
Married-civ-spouse;40;63;HS-grad;<=50K
Never-married;24;25;10th;<=50K
Separated;50;39;Bachelors;>50K
Separated;45;54;10th;>50K
Married-civ-spouse;40;32;Masters;>50K
Married-civ-spouse;40;41;Some-college;>50K
Never-married;36;21;HS-grad;<=50K
Never-married;48;52;HS-grad;>50K
Divorced;50;42;Masters;>50K
Never-married;20;21;Some-college;<=50K
Married-civ-spouse;36;30;Some-college;>50K
Never-married;32;44;HS-grad;<=50K
Married-civ-spouse;40;41;Bachelors;>50K
Married-civ-spouse;65;32;Some-college;<=50K
Divorced;21;35;HS-grad;<=50K
Divorced;58;30;Some-college;<=50K
Never-married;20;46;1st-4th;<=50K
Separated;50;42;Bachelors;<=50K
Never-married;50;34;Masters;<=50K
Never-married;37;25;HS-grad;<=50K
Married-civ-spouse;40;51;Masters;>50K
Married-civ-spouse;50;29;HS-grad;<=50K
Never-married;80;26;Bachelors;<=50K
Married-civ-spouse;40;55;HS-grad;<=50K
Married-spouse-absent;40;41;1st-4th;<=50K
Never-married;16;21;Some-college;<=50K
Never-married;20;25;Prof-school;<=50K
Never-married;45;24;HS-grad;<=50K
Married-civ-spouse;40;45;HS-grad;<=50K
Never-married;40;37;HS-grad;<=50K
Married-civ-spouse;40;42;Some-college;<=50K
Never-married;20;30;Bachelors;<=50K
Divorced;70;68;11th;<=50K
Never-married;20;19;Some-college;<=50K
Divorced;30;51;Assoc-acdm;<=50K
Separated;40;60;5th-6th;<=50K
Never-married;40;20;HS-grad;<=50K
Never-married;18;21;Some-college;<=50K
Married-civ-spouse;50;47;Prof-school;>50K
Married-civ-spouse;50;43;Assoc-acdm;>50K
Divorced;38;43;Some-college;<=50K
Married-civ-spouse;40;38;Bachelors;<=50K
Never-married;45;28;Bachelors;<=50K
Married-civ-spouse;40;29;HS-grad;<=50K
Never-married;65;27;Bachelors;<=50K
Married-civ-spouse;40;52;HS-grad;<=50K
Married-civ-spouse;50;50;HS-grad;>50K
Married-civ-spouse;55;55;HS-grad;<=50K
Never-married;40;20;HS-grad;<=50K
Married-civ-spouse;40;69;Some-college;<=50K
Never-married;50;33;HS-grad;<=50K
Married-civ-spouse;60;47;Masters;>50K
Never-married;12;23;Some-college;<=50K
Never-married;23;32;Assoc-voc;<=50K
Married-civ-spouse;50;37;Bachelors;<=50K
Married-civ-spouse;50;42;Doctorate;<=50K
Never-married;40;29;Bachelors;<=50K
Never-married;52;46;Some-college;<=50K
Never-married;35;31;11th;<=50K
Married-civ-spouse;35;36;HS-grad;<=50K
Married-civ-spouse;43;37;Some-college;<=50K
Divorced;50;44;9th;<=50K
Married-civ-spouse;40;64;10th;<=50K
Divorced;40;31;Some-college;<=50K
Married-civ-spouse;50;35;Assoc-acdm;>50K
Married-civ-spouse;50;63;Some-college;<=50K
Never-married;40;21;Assoc-voc;<=50K
Divorced;20;23;Some-college;<=50K
Separated;40;28;Some-college;<=50K
Married-civ-spouse;40;42;Masters;>50K
Never-married;45;20;HS-grad;<=50K
Divorced;40;44;Some-college;<=50K
Never-married;30;34;HS-grad;<=50K
Never-married;50;29;Bachelors;>50K
Married-civ-spouse;60;35;Some-college;>50K
Married-civ-spouse;47;34;Bachelors;>50K
Never-married;40;21;Assoc-acdm;<=50K
Married-civ-spouse;55;52;Some-college;>50K
Married-civ-spouse;40;46;Bachelors;<=50K
Never-married;40;45;Bachelors;<=50K
Never-married;40;55;HS-grad;<=50K
Married-civ-spouse;40;47;10th;<=50K
Never-married;45;40;Bachelors;<=50K
Never-married;40;21;Some-college;<=50K
Married-spouse-absent;40;25;HS-grad;<=50K
Never-married;35;17;10th;<=50K
Married-civ-spouse;40;37;Some-college;<=50K
Never-married;38;26;Some-college;<=50K
Never-married;55;36;Assoc-acdm;<=50K
Divorced;43;40;Masters;<=50K
Married-civ-spouse;40;58;7th-8th;>50K
Never-married;30;28;Bachelors;<=50K
Married-civ-spouse;50;50;HS-grad;>50K
Married-civ-spouse;50;40;Masters;>50K
Married-civ-spouse;52;34;Some-college;<=50K
Married-civ-spouse;40;52;11th;<=50K
Separated;8;34;HS-grad;<=50K
Never-married;40;20;HS-grad;<=50K
Married-civ-spouse;24;64;Bachelors;>50K
Married-civ-spouse;40;45;HS-grad;>50K
Married-civ-spouse;45;37;HS-grad;>50K
Married-civ-spouse;60;53;Bachelors;>50K
Married-civ-spouse;40;60;1st-4th;>50K
Never-married;40;18;Some-college;<=50K
Married-civ-spouse;40;45;HS-grad;<=50K
Divorced;30;36;HS-grad;<=50K
Never-married;25;21;Some-college;<=50K
Never-married;55;24;1st-4th;<=50K
Widowed;6;70;Bachelors;<=50K
Never-married;40;35;HS-grad;<=50K
Never-married;40;20;Some-college;<=50K
Married-civ-spouse;84;25;HS-grad;>50K
Never-married;40;29;HS-grad;<=50K
Married-civ-spouse;40;39;Bachelors;<=50K
Never-married;60;32;HS-grad;<=50K
Never-married;36;19;HS-grad;<=50K
Widowed;20;63;Some-college;<=50K
Divorced;29;45;Some-college;<=50K
Married-civ-spouse;30;31;Some-college;<=50K
Married-civ-spouse;40;31;11th;<=50K
Married-civ-spouse;40;37;Some-college;<=50K
Never-married;24;19;HS-grad;<=50K
Never-married;40;23;HS-grad;<=50K
Never-married;40;17;10th;<=50K
Married-civ-spouse;60;45;Masters;>50K
Never-married;40;27;Bachelors;<=50K
Married-civ-spouse;40;57;HS-grad;>50K
Married-civ-spouse;40;58;Assoc-voc;<=50K
Divorced;40;44;Doctorate;<=50K
Married-civ-spouse;70;40;Prof-school;>50K
Married-civ-spouse;40;39;HS-grad;>50K
Never-married;60;34;Assoc-acdm;>50K
Married-civ-spouse;40;51;9th;<=50K
Never-married;20;22;Bachelors;<=50K
Married-civ-spouse;40;44;HS-grad;<=50K
Never-married;27;30;HS-grad;<=50K
Never-married;37;46;HS-grad;<=50K
Never-married;38;27;Some-college;<=50K
Married-civ-spouse;36;47;Bachelors;>50K
Married-civ-spouse;50;50;Masters;>50K
Married-civ-spouse;45;35;Assoc-acdm;<=50K
Married-civ-spouse;40;28;HS-grad;<=50K
Married-civ-spouse;40;44;Bachelors;>50K
Married-civ-spouse;40;24;Assoc-acdm;<=50K
Divorced;30;32;Some-college;<=50K
Divorced;40;40;Assoc-voc;<=50K
Never-married;40;27;Assoc-acdm;<=50K
Never-married;33;20;Some-college;<=50K
Married-civ-spouse;32;29;Assoc-voc;>50K
Married-civ-spouse;55;47;Masters;>50K
Married-civ-spouse;40;30;Bachelors;>50K
Married-civ-spouse;40;54;HS-grad;>50K
Married-civ-spouse;57;28;Bachelors;>50K
Married-civ-spouse;40;28;9th;<=50K
Married-civ-spouse;40;44;HS-grad;<=50K
Divorced;45;28;HS-grad;<=50K
Never-married;40;26;Assoc-voc;<=50K
Married-civ-spouse;40;40;Some-college;>50K
Never-married;40;20;Some-college;<=50K
Divorced;40;47;HS-grad;<=50K
Divorced;10;66;7th-8th;<=50K
Married-civ-spouse;51;46;Bachelors;<=50K
Married-civ-spouse;40;67;Some-college;>50K
Married-civ-spouse;20;65;11th;<=50K
Married-civ-spouse;60;43;Some-college;<=50K
Married-civ-spouse;40;47;Bachelors;>50K
Married-civ-spouse;40;42;HS-grad;<=50K
Never-married;45;28;Bachelors;<=50K
Married-civ-spouse;40;42;HS-grad;<=50K
Never-married;19;22;HS-grad;<=50K
Divorced;40;43;Bachelors;<=50K
Married-civ-spouse;35;23;5th-6th;<=50K
Married-spouse-absent;30;29;HS-grad;<=50K
Never-married;30;41;Assoc-voc;<=50K
