marital_status;hours_per_week;age;education;income
Married-civ-spouse;30;22.0;Some-college;<=50K
Never-married;35;28.0;9th;<=50K
Married-civ-spouse;40;66.0;HS-grad;<=50K
Never-married;60;35.0;Assoc-acdm;<=50K
Married-civ-spouse;40;30.0;Assoc-voc;<=50K
Married-civ-spouse;40;46.0;11th;<=50K
Never-married;40;25.0;Some-college;<=50K
Never-married;10;17.0;10th;<=50K
Married-civ-spouse;50;31.0;Some-college;>50K
Never-married;30;20.0;Some-college;<=50K
Divorced;50;38.0;Some-college;<=50K
Never-married;40;32.0;Some-college;<=50K
Never-married;40;39.0;HS-grad;<=50K
Married-civ-spouse;40;54.0;Some-college;>50K
Never-married;40;32.0;Masters;<=50K
Married-civ-spouse;40;31.0;HS-grad;<=50K
Divorced;40;41.0;HS-grad;<=50K
Married-civ-spouse;40;49.0;HS-grad;<=50K
Widowed;40;47.0;1st-4th;<=50K
Married-civ-spouse;42;51.0;7th-8th;<=50K
Married-civ-spouse;40;58.0;Bachelors;<=50K
Divorced;50;34.0;HS-grad;<=50K
Married-civ-spouse;60;39.0;11th;<=50K
Married-civ-spouse;40;58.0;Bachelors;>50K
Married-civ-spouse;99;38.0;Bachelors;<=50K
Never-married;40;28.0;HS-grad;<=50K
Never-married;40;18.0;HS-grad;<=50K
Never-married;40;20.0;HS-grad;<=50K
Married-civ-spouse;60;46.0;Bachelors;>50K
Married-civ-spouse;40;41.0;Some-college;<=50K
Never-married;40;30.0;HS-grad;<=50K
Separated;40;51.0;5th-6th;<=50K
Never-married;32;21.0;HS-grad;<=50K
Married-civ-spouse;40;40.0;Assoc-voc;>50K
Married-civ-spouse;40;42.0;Some-college;>50K
Married-civ-spouse;60;46.0;Bachelors;>50K
Never-married;30;17.0;11th;<=50K
Never-married;5;17.0;11th;<=50K
Married-civ-spouse;80;64.0;7th-8th;<=50K
Married-civ-spouse;40;64.0;7th-8th;>50K
Married-civ-spouse;40;33.0;Bachelors;<=50K
Never-married;40;22.0;HS-grad;<=50K
Widowed;32;70.0;Bachelors;<=50K
Never-married;30;23.0;HS-grad;<=50K
Never-married;40;24.0;HS-grad;<=50K
Married-civ-spouse;50;52.0;Masters;>50K
Married-AF-spouse;40;30.0;HS-grad;<=50K
Never-married;38;44.0;Bachelors;<=50K
Widowed;55;65.0;HS-grad;<=50K
Divorced;65;48.0;Some-college;<=50K
Married-civ-spouse;40;60.0;7th-8th;<=50K
Divorced;40;36.0;HS-grad;<=50K
Married-civ-spouse;45;36.0;Bachelors;>50K
Never-married;40;20.0;Some-college;<=50K
Divorced;40;52.0;Masters;<=50K
Married-civ-spouse;41;47.0;Masters;>50K
Married-civ-spouse;45;34.0;Bachelors;<=50K
Never-married;40;26.0;HS-grad;<=50K
Never-married;40;20.0;HS-grad;<=50K
Divorced;70;45.0;Some-college;<=50K
Never-married;50;29.0;HS-grad;<=50K
Married-civ-spouse;70;39.0;Some-college;<=50K
Divorced;30;29.0;HS-grad;<=50K
Never-married;40;25.0;Some-college;<=50K
Married-civ-spouse;40;54.0;HS-grad;<=50K
Never-married;50;51.0;Prof-school;>50K
Married-civ-spouse;35;36.0;Assoc-acdm;<=50K
Never-married;25;20.0;Some-college;<=50K
Never-married;40;29.0;11th;<=50K
Never-married;60;31.0;Masters;>50K
Widowed;20;65.0;HS-grad;<=50K
Married-civ-spouse;40;33.0;Some-college;>50K
Married-civ-spouse;45;22.0;HS-grad;<=50K
Never-married;50;23.0;Bachelors;>50K
Married-civ-spouse;40;26.0;HS-grad;>50K
Married-civ-spouse;40;46.0;HS-grad;<=50K
Married-civ-spouse;45;40.0;Bachelors;<=50K
Never-married;20;18.0;HS-grad;<=50K
Married-civ-spouse;40;39.0;Some-college;>50K
Married-civ-spouse;40;51.0;Preschool;<=50K
Married-civ-spouse;20;72.0;HS-grad;<=50K
Never-married;30;20.0;Some-college;<=50K
Never-married;25;24.0;Masters;<=50K
Separated;40;50.0;HS-grad;<=50K
Divorced;50;39.0;Bachelors;>50K
Married-civ-spouse;40;41.0;HS-grad;<=50K
Married-civ-spouse;35;46.0;Bachelors;>50K
Never-married;30;23.0;11th;<=50K
Married-civ-spouse;45;36.0;HS-grad;>50K
Married-civ-spouse;52;41.0;Bachelors;<=50K
Married-spouse-absent;60;38.0;Doctorate;>50K
Divorced;16;74.0;HS-grad;<=50K
Separated;60;34.0;Assoc-acdm;<=50K
Married-civ-spouse;50;31.0;HS-grad;>50K
Never-married;15;22.0;Assoc-acdm;<=50K
Married-civ-spouse;40;40.0;HS-grad;>50K
Divorced;40;42.0;Bachelors;<=50K
Married-civ-spouse;40;40.0;Some-college;<=50K
Never-married;16;17.0;10th;<=50K
Never-married;45;30.0;Bachelors;>50K
Widowed;40;51.0;Some-college;<=50K
Married-civ-spouse;44;49.0;HS-grad;<=50K
Married-civ-spouse;21;72.0;Some-college;<=50K
Married-civ-spouse;50;33.0;Bachelors;<=50K
Divorced;40;41.0;Bachelors;<=50K
Never-married;40;26.0;HS-grad;<=50K
Never-married;10;23.0;Masters;<=50K
Divorced;40;41.0;HS-grad;<=50K
Married-civ-spouse;36;19.0;HS-grad;<=50K
Married-civ-spouse;20;74.0;Some-college;>50K
Never-married;15;17.0;10th;<=50K
Never-married;35;21.0;HS-grad;<=50K
Divorced;40;29.0;HS-grad;<=50K
Married-civ-spouse;40;42.0;11th;<=50K
Married-civ-spouse;40;38.0;HS-grad;<=50K
Never-married;10;19.0;Some-college;<=50K
Never-married;25;22.0;Some-college;<=50K
Divorced;50;32.0;11th;<=50K
Never-married;38;28.0;Assoc-acdm;<=50K
Married-civ-spouse;62;33.0;Assoc-voc;<=50K
Never-married;60;35.0;Some-college;>50K
Never-married;50;45.0;Prof-school;>50K
Married-civ-spouse;40;28.0;HS-grad;<=50K
Married-civ-spouse;60;42.0;Bachelors;>50K
Married-civ-spouse;20;35.0;Bachelors;>50K
Never-married;50;24.0;Bachelors;<=50K
Never-married;20;19.0;HS-grad;<=50K
Married-civ-spouse;60;40.0;Some-college;>50K
Never-married;40;25.0;11th;<=50K
Married-civ-spouse;40;50.0;Some-college;>50K
Never-married;52;28.0;Some-college;<=50K
Married-civ-spouse;40;33.0;HS-grad;<=50K
Married-civ-spouse;8;67.0;Some-college;<=50K
Married-civ-spouse;46;30.0;HS-grad;<=50K
Married-civ-spouse;60;51.0;HS-grad;<=50K
Never-married;12;17.0;11th;<=50K
Never-married;28;25.0;Bachelors;<=50K
Married-civ-spouse;40;52.0;Bachelors;>50K
Never-married;40;56.0;HS-grad;<=50K
Divorced;38;56.0;Doctorate;<=50K
Married-civ-spouse;75;30.0;HS-grad;<=50K
Divorced;35;49.0;11th;<=50K
Married-civ-spouse;40;41.0;Some-college;<=50K
Married-civ-spouse;40;59.0;Bachelors;<=50K
Never-married;15;23.0;Bachelors;<=50K
Never-married;12;90.0;Some-college;<=50K
Married-civ-spouse;40;38.0;HS-grad;<=50K
Divorced;40;38.0;12th;<=50K
Never-married;40;29.0;Assoc-voc;<=50K
Never-married;30;19.0;Some-college;<=50K
Never-married;20;21.0;Some-college;<=50K
Married-civ-spouse;68;63.0;Masters;>50K
Married-civ-spouse;50;54.0;HS-grad;>50K
Divorced;32;54.0;HS-grad;<=50K
Married-civ-spouse;15;55.0;Bachelors;<=50K
Never-married;20;26.0;Some-college;<=50K
Never-married;20;18.0;12th;<=50K
Married-civ-spouse;5;61.0;Prof-school;>50K
Married-civ-spouse;40;57.0;HS-grad;>50K
Married-civ-spouse;50;43.0;Some-college;<=50K
Divorced;45;52.0;HS-grad;>50K
Never-married;40;24.0;Assoc-acdm;<=50K
Divorced;40;33.0;HS-grad;<=50K
Never-married;40;36.0;Some-college;<=50K
Widowed;25;74.0;HS-grad;<=50K
Divorced;40;33.0;10th;<=50K
Married-civ-spouse;40;36.0;Some-college;<=50K
Divorced;44;27.0;Some-college;<=50K
Married-civ-spouse;16;67.0;10th;<=50K
Never-married;40;34.0;Masters;<=50K
Divorced;40;42.0;Bachelors;<=50K
Separated;30;60.0;Some-college;<=50K
Married-civ-spouse;40;57.0;Some-college;>50K
Married-civ-spouse;36;48.0;HS-grad;<=50K
Married-civ-spouse;43;30.0;HS-grad;<=50K
Never-married;40;26.0;Bachelors;<=50K
Widowed;40;63.0;Some-college;<=50K
Married-civ-spouse;40;35.0;HS-grad;<=50K
Divorced;45;31.0;HS-grad;<=50K
Married-spouse-absent;40;46.0;Assoc-voc;<=50K
Married-civ-spouse;45;50.0;Some-college;>50K
Never-married;20;23.0;Bachelors;<=50K
Married-civ-spouse;50;49.0;Bachelors;>50K
Separated;60;43.0;Bachelors;>50K
Never-married;15;19.0;Some-college;<=50K
Divorced;40;60.0;Some-college;<=50K
Married-civ-spouse;43;27.0;HS-grad;<=50K
Never-married;35;20.0;Some-college;<=50K
Never-married;50;23.0;Some-college;<=50K
Never-married;16;17.0;12th;<=50K
Married-civ-spouse;40;31.0;Some-college;>50K
Married-civ-spouse;99;29.0;11th;>50K
Never-married;40;28.0;10th;<=50K
Married-spouse-absent;40;22.0;Some-college;<=50K
Married-civ-spouse;60;40.0;HS-grad;<=50K
Married-civ-spouse;60;53.0;HS-grad;<=50K
Never-married;35;21.0;Some-college;<=50K
Divorced;65;42.0;Bachelors;<=50K
Divorced;30;32.0;12th;<=50K
Never-married;50;22.0;Assoc-voc;<=50K
Never-married;40;48.0;Masters;<=50K
Married-civ-spouse;40;59.0;Bachelors;<=50K
Married-civ-spouse;43;31.0;12th;<=50K
Divorced;36;46.0;Assoc-voc;<=50K
Married-civ-spouse;40;27.0;HS-grad;<=50K
Never-married;55;18.0;11th;<=50K
Never-married;15;19.0;11th;<=50K
Divorced;20;55.0;HS-grad;<=50K
Never-married;30;18.0;11th;<=50K
Married-civ-spouse;40;63.0;Masters;>50K
Married-civ-spouse;38;44.0;Some-college;>50K
Never-married;45;40.0;HS-grad;<=50K
Never-married;45;33.0;HS-grad;<=50K
Never-married;40;36.0;9th;<=50K
Never-married;60;42.0;HS-grad;>50K
Never-married;38;25.0;9th;<=50K
Never-married;15;18.0;11th;<=50K
Never-married;40;27.0;Some-college;<=50K
Married-spouse-absent;40;30.0;Masters;<=50K
Never-married;16;17.0;11th;<=50K
Married-civ-spouse;40;39.0;Bachelors;>50K
Widowed;4;78.0;Assoc-acdm;<=50K
Married-civ-spouse;55;33.0;Masters;>50K
Married-civ-spouse;40;54.0;Bachelors;<=50K
Never-married;20;19.0;HS-grad;<=50K
Never-married;12;18.0;11th;<=50K
Married-civ-spouse;45;54.0;Bachelors;<=50K
Married-civ-spouse;40;47.0;Bachelors;>50K
Married-civ-spouse;70;43.0;HS-grad;<=50K
Married-civ-spouse;65;35.0;Prof-school;>50K
Married-civ-spouse;45;43.0;HS-grad;<=50K
Never-married;40;23.0;Bachelors;<=50K
Married-civ-spouse;40;70.0;HS-grad;<=50K
Married-civ-spouse;48;29.0;Assoc-voc;>50K
Never-married;40;41.0;HS-grad;<=50K
Married-civ-spouse;45;30.0;Bachelors;>50K
Married-civ-spouse;40;51.0;Some-college;<=50K
Never-married;40;67.0;Masters;<=50K
Never-married;40;30.0;HS-grad;<=50K
Never-married;40;20.0;HS-grad;<=50K
Divorced;40;35.0;HS-grad;<=50K
Never-married;25;20.0;Some-college;<=50K
Married-civ-spouse;50;47.0;Bachelors;>50K
Never-married;40;25.0;Bachelors;>50K
Married-civ-spouse;20;38.0;Bachelors;>50K
Married-civ-spouse;38;41.0;Masters;>50K
Never-married;18;20.0;Some-college;<=50K
Never-married;35;20.0;Some-college;<=50K
Married-civ-spouse;60;51.0;Some-college;<=50K
Divorced;40;30.0;Some-college;<=50K
Divorced;40;36.0;HS-grad;<=50K
Married-civ-spouse;40;64.0;Some-college;<=50K
Divorced;25;46.0;Bachelors;>50K
Never-married;40;26.0;11th;<=50K
Never-married;12;17.0;12th;<=50K
Never-married;60;18.0;Masters;<=50K
Never-married;20;26.0;Some-college;<=50K
Divorced;45;38.0;HS-grad;<=50K
Married-civ-spouse;40;45.0;Bachelors;<=50K
Married-civ-spouse;40;43.0;Bachelors;<=50K
Married-civ-spouse;42;33.0;HS-grad;>50K
Never-married;30;18.0;12th;<=50K
Divorced;32;24.0;HS-grad;<=50K
Married-civ-spouse;70;52.0;Doctorate;>50K
Married-civ-spouse;40;33.0;Bachelors;>50K
Never-married;40;22.0;Bachelors;<=50K
Married-civ-spouse;42;31.0;9th;<=50K
Separated;35;59.0;HS-grad;<=50K
Never-married;40;90.0;Masters;<=50K
Married-civ-spouse;80;62.0;Some-college;<=50K
Divorced;34;29.0;HS-grad;<=50K
Never-married;40;25.0;Bachelors;<=50K
Never-married;40;26.0;Assoc-voc;<=50K
Never-married;40;19.0;HS-grad;<=50K
Married-civ-spouse;18;70.0;9th;<=50K
Never-married;70;33.0;Assoc-voc;<=50K
Never-married;35;18.0;HS-grad;<=50K
Divorced;40;53.0;Masters;<=50K
Married-civ-spouse;45;57.0;Bachelors;>50K
Never-married;30;24.0;Bachelors;<=50K
Never-married;60;29.0;Assoc-acdm;<=50K
Married-civ-spouse;40;44.0;Some-college;>50K
Married-civ-spouse;40;28.0;Some-college;<=50K
Never-married;40;20.0;10th;<=50K
Never-married;15;18.0;11th;<=50K
Never-married;40;18.0;10th;<=50K
Married-civ-spouse;40;51.0;HS-grad;<=50K
Divorced;40;43.0;HS-grad;<=50K
Divorced;40;46.0;Some-college;<=50K
Divorced;48;46.0;HS-grad;>50K
Never-married;27;18.0;10th;<=50K
Widowed;40;58.0;HS-grad;<=50K
Never-married;30;21.0;Some-college;<=50K
Married-civ-spouse;60;49.0;HS-grad;<=50K
Never-married;25;20.0;Some-college;<=50K
Divorced;40;29.0;HS-grad;<=50K
Married-civ-spouse;58;61.0;9th;>50K
Widowed;5;78.0;Some-college;<=50K
Married-civ-spouse;33;70.0;HS-grad;<=50K
Never-married;50;21.0;Some-college;<=50K
Married-civ-spouse;24;47.0;HS-grad;<=50K
Never-married;55;31.0;Masters;>50K
Divorced;60;54.0;Bachelors;<=50K
Never-married;40;29.0;Bachelors;<=50K
Never-married;40;47.0;11th;<=50K
Married-civ-spouse;50;40.0;Masters;>50K
Separated;3;36.0;Assoc-acdm;<=50K
Married-civ-spouse;40;57.0;HS-grad;<=50K
Never-married;40;23.0;Bachelors;<=50K
Married-civ-spouse;50;66.0;Some-college;<=50K
Married-civ-spouse;40;44.0;Bachelors;<=50K
Married-civ-spouse;40;52.0;12th;>50K
Married-civ-spouse;50;59.0;9th;<=50K
Never-married;40;33.0;HS-grad;<=50K
Divorced;48;40.0;Some-college;<=50K
Married-civ-spouse;20;50.0;HS-grad;>50K
Married-civ-spouse;38;44.0;Some-college;>50K
Married-civ-spouse;40;44.0;Some-college;<=50K
Married-AF-spouse;40;28.0;10th;<=50K
Married-civ-spouse;40;56.0;5th-6th;<=50K
Married-civ-spouse;40;47.0;HS-grad;<=50K
Married-civ-spouse;40;62.0;Assoc-voc;<=50K
Never-married;40;42.0;9th;<=50K
Never-married;40;21.0;HS-grad;<=50K
Divorced;40;40.0;HS-grad;<=50K
Divorced;40;19.0;Some-college;<=50K
Married-civ-spouse;50;41.0;Prof-school;>50K
Married-civ-spouse;45;46.0;Masters;>50K
Never-married;50;30.0;Bachelors;<=50K
Never-married;5;17.0;11th;<=50K
Divorced;40;52.0;Assoc-voc;<=50K
Never-married;40;22.0;Some-college;<=50K
Married-civ-spouse;40;45.0;Some-college;>50K
Never-married;36;21.0;Assoc-acdm;<=50K
Never-married;40;26.0;Some-college;<=50K
Married-civ-spouse;40;38.0;Prof-school;>50K
Never-married;26;28.0;Some-college;<=50K
Widowed;20;69.0;7th-8th;<=50K
Separated;50;43.0;Masters;<=50K
Married-civ-spouse;40;64.0;Masters;<=50K
Never-married;40;32.0;HS-grad;<=50K
Married-civ-spouse;35;39.0;11th;<=50K
Widowed;35;54.0;HS-grad;<=50K
Never-married;3;31.0;Assoc-acdm;<=50K
Married-civ-spouse;40;43.0;HS-grad;>50K
Married-civ-spouse;40;30.0;Bachelors;<=50K
Never-married;40;45.0;HS-grad;<=50K
Married-civ-spouse;40;43.0;Bachelors;>50K
Married-civ-spouse;50;46.0;HS-grad;<=50K
Never-married;40;21.0;Some-college;<=50K
Married-civ-spouse;40;51.0;HS-grad;>50K
Divorced;40;61.0;Some-college;<=50K
Never-married;40;34.0;HS-grad;<=50K
Never-married;40;23.0;HS-grad;<=50K
Married-civ-spouse;40;50.0;Assoc-voc;<=50K
Married-civ-spouse;40;30.0;Masters;>50K
Never-married;50;34.0;Assoc-voc;<=50K
Never-married;40;48.0;Masters;<=50K
Never-married;40;29.0;Some-college;<=50K
Married-civ-spouse;40;50.0;Some-college;<=50K
Married-civ-spouse;35;44.0;Bachelors;>50K
Never-married;40;21.0;Some-college;>50K
Never-married;35;21.0;HS-grad;<=50K
Never-married;40;25.0;Some-college;<=50K
Divorced;65;46.0;Doctorate;>50K
Divorced;40;44.0;Bachelors;<=50K
Married-civ-spouse;30;44.0;Bachelors;<=50K
Married-civ-spouse;40;48.0;Bachelors;<=50K
Married-civ-spouse;50;60.0;HS-grad;<=50K
Never-married;40;42.0;Some-college;<=50K
Widowed;40;54.0;HS-grad;<=50K
Married-civ-spouse;55;58.0;Bachelors;>50K
Never-married;40;24.0;Bachelors;<=50K
Never-married;40;23.0;HS-grad;<=50K
Married-civ-spouse;20;41.0;HS-grad;<=50K
Never-married;40;47.0;HS-grad;<=50K
Never-married;16;21.0;Some-college;<=50K
Married-civ-spouse;5;64.0;HS-grad;<=50K
Married-civ-spouse;60;34.0;HS-grad;<=50K
Married-civ-spouse;60;63.0;7th-8th;>50K
Married-civ-spouse;76;33.0;Assoc-voc;>50K
Never-married;40;42.0;Some-college;<=50K
Never-married;40;21.0;HS-grad;<=50K
Married-civ-spouse;60;44.0;Prof-school;>50K
Married-spouse-absent;40;25.0;Some-college;<=50K
Married-civ-spouse;10;66.0;HS-grad;<=50K
Married-civ-spouse;42;36.0;Bachelors;>50K
Married-civ-spouse;40;52.0;HS-grad;<=50K
Married-civ-spouse;40;28.0;Bachelors;<=50K
Never-married;40;31.0;Bachelors;<=50K
Divorced;65;58.0;10th;<=50K
Married-civ-spouse;45;42.0;Assoc-voc;>50K
Never-married;30;24.0;Some-college;<=50K
Married-civ-spouse;20;58.0;HS-grad;>50K
Married-civ-spouse;40;58.0;HS-grad;<=50K
Married-civ-spouse;45;22.0;HS-grad;<=50K
Married-civ-spouse;92;36.0;Some-college;<=50K
Married-civ-spouse;35;41.0;Assoc-voc;>50K
Widowed;15;73.0;HS-grad;<=50K
Never-married;40;28.0;10th;<=50K
Married-civ-spouse;55;50.0;Masters;>50K
Never-married;40;50.0;Bachelors;<=50K
Separated;20;60.0;HS-grad;<=50K
Never-married;35;20.0;Some-college;<=50K
Never-married;40;23.0;HS-grad;<=50K
Divorced;40;28.0;Bachelors;<=50K
Never-married;20;17.0;12th;<=50K
Married-civ-spouse;40;49.0;Some-college;<=50K
Married-civ-spouse;40;34.0;Bachelors;>50K
Married-civ-spouse;40;57.0;12th;>50K
Divorced;15;47.0;1st-4th;<=50K
Married-civ-spouse;15;50.0;HS-grad;<=50K
Never-married;60;25.0;HS-grad;<=50K
Never-married;40;33.0;HS-grad;<=50K
Never-married;40;30.0;HS-grad;<=50K
Divorced;30;52.0;Assoc-acdm;<=50K
Married-civ-spouse;42;47.0;Some-college;>50K
Married-civ-spouse;50;25.0;HS-grad;>50K
Never-married;50;19.0;HS-grad;<=50K
Married-civ-spouse;40;28.0;HS-grad;<=50K
Never-married;30;21.0;Some-college;<=50K
Married-spouse-absent;40;28.0;HS-grad;<=50K
Never-married;42;27.0;Assoc-acdm;<=50K
Married-civ-spouse;50;54.0;HS-grad;<=50K
Married-civ-spouse;55;31.0;HS-grad;<=50K
Never-married;30;17.0;10th;<=50K
Married-civ-spouse;40;35.0;Masters;<=50K
Married-civ-spouse;45;37.0;Assoc-acdm;<=50K
Never-married;20;18.0;HS-grad;<=50K
Widowed;24;65.0;;<=50K
Married-civ-spouse;40;42.0;Masters;<=50K
Separated;40;32.0;Some-college;<=50K
Married-civ-spouse;40;50.0;Masters;>50K
Divorced;30;39.0;Masters;>50K
Never-married;40;43.0;Some-college;<=50K
Married-civ-spouse;40;34.0;HS-grad;<=50K
Divorced;45;41.0;Bachelors;<=50K
Married-civ-spouse;20;76.0;HS-grad;<=50K
Never-married;40;33.0;Assoc-voc;<=50K
Divorced;35;73.0;HS-grad;<=50K
Never-married;50;26.0;HS-grad;<=50K
Married-civ-spouse;40;64.0;7th-8th;<=50K
Never-married;40;34.0;Assoc-acdm;<=50K
Married-civ-spouse;30;30.0;HS-grad;<=50K
Divorced;40;44.0;HS-grad;>50K
Never-married;40;17.0;10th;<=50K
Married-civ-spouse;30;52.0;Some-college;<=50K
Married-civ-spouse;60;33.0;HS-grad;>50K
Divorced;5;41.0;Masters;>50K
Married-civ-spouse;45;54.0;Bachelors;>50K
Married-civ-spouse;55;36.0;Bachelors;<=50K
Married-civ-spouse;40;22.0;Some-college;<=50K
Married-civ-spouse;40;44.0;Masters;>50K
Married-civ-spouse;40;39.0;HS-grad;<=50K
Married-civ-spouse;40;44.0;HS-grad;<=50K
Never-married;20;20.0;Assoc-acdm;<=50K
Married-civ-spouse;40;51.0;Masters;>50K
Married-civ-spouse;55;57.0;HS-grad;<=50K
Married-civ-spouse;50;25.0;Bachelors;<=50K
Never-married;40;27.0;HS-grad;<=50K
Never-married;24;23.0;Some-college;<=50K
Married-civ-spouse;40;37.0;Bachelors;>50K
Married-civ-spouse;40;33.0;Some-college;>50K
Never-married;70;49.0;Doctorate;>50K
Divorced;37;30.0;Some-college;<=50K
Married-civ-spouse;45;32.0;Bachelors;>50K
Divorced;40;30.0;9th;<=50K
Divorced;40;29.0;HS-grad;<=50K
Separated;42;29.0;11th;<=50K
Never-married;40;25.0;Bachelors;<=50K
Married-civ-spouse;40;51.0;HS-grad;<=50K
Never-married;35;32.0;Some-college;<=50K
Married-civ-spouse;45;28.0;HS-grad;<=50K
Never-married;70;30.0;Bachelors;<=50K
Married-civ-spouse;40;37.0;Prof-school;<=50K
Never-married;38;29.0;HS-grad;<=50K
Separated;80;28.0;10th;<=50K
Married-civ-spouse;55;35.0;Bachelors;<=50K
Married-civ-spouse;55;40.0;Bachelors;>50K
Never-married;40;34.0;HS-grad;<=50K
Married-civ-spouse;40;54.0;Bachelors;>50K
Divorced;40;42.0;Assoc-voc;<=50K
Married-civ-spouse;55;33.0;Prof-school;>50K
Never-married;40;30.0;Bachelors;<=50K
Never-married;40;34.0;Some-college;<=50K
Married-civ-spouse;60;47.0;Bachelors;>50K
Married-civ-spouse;35;36.0;Doctorate;<=50K
Married-civ-spouse;40;23.0;10th;<=50K
Divorced;35;43.0;Assoc-acdm;<=50K
Married-civ-spouse;40;35.0;Some-college;<=50K
Married-spouse-absent;40;19.0;10th;<=50K
Never-married;30;21.0;HS-grad;<=50K
Married-civ-spouse;40;48.0;Some-college;>50K
Married-civ-spouse;25;30.0;Some-college;<=50K
Never-married;25;20.0;Some-college;<=50K
Married-civ-spouse;50;72.0;HS-grad;<=50K
Divorced;38;50.0;Assoc-voc;>50K
Married-civ-spouse;27;65.0;7th-8th;<=50K
Married-spouse-absent;36;35.0;Assoc-acdm;<=50K
Never-married;60;34.0;Masters;>50K
Married-civ-spouse;48;32.0;HS-grad;<=50K
Married-civ-spouse;40;54.0;Prof-school;>50K
Never-married;40;21.0;Some-college;<=50K
Divorced;6;35.0;11th;<=50K
Married-civ-spouse;40;23.0;10th;<=50K
Never-married;40;25.0;9th;<=50K
Separated;40;58.0;10th;<=50K
Divorced;62;32.0;HS-grad;<=50K
Never-married;25;39.0;Some-college;<=50K
Never-married;40;23.0;Bachelors;<=50K
Married-civ-spouse;40;45.0;Some-college;<=50K
Never-married;40;36.0;Assoc-voc;<=50K
Married-civ-spouse;40;37.0;Masters;>50K
Separated;50;52.0;Assoc-acdm;<=50K
Married-civ-spouse;55;62.0;Bachelors;>50K
Widowed;38;62.0;HS-grad;<=50K
Married-civ-spouse;40;60.0;Masters;>50K
Married-civ-spouse;56;48.0;Assoc-voc;>50K
Married-civ-spouse;40;28.0;Assoc-acdm;<=50K
Married-civ-spouse;40;42.0;Some-college;>50K
Never-married;20;24.0;Some-college;<=50K
Never-married;40;27.0;Bachelors;<=50K
Married-civ-spouse;24;37.0;Assoc-voc;>50K
Never-married;65;27.0;Assoc-voc;>50K
Married-civ-spouse;40;35.0;Assoc-acdm;<=50K
Widowed;40;59.0;HS-grad;<=50K
Divorced;45;31.0;Some-college;<=50K
Never-married;25;18.0;HS-grad;<=50K
Never-married;40;20.0;Some-college;<=50K
Married-civ-spouse;50;40.0;Bachelors;>50K
Married-civ-spouse;40;51.0;Some-college;>50K
Married-civ-spouse;50;47.0;HS-grad;>50K
Widowed;38;23.0;HS-grad;<=50K
Married-civ-spouse;35;42.0;Some-college;>50K
Married-civ-spouse;24;67.0;HS-grad;<=50K
Married-civ-spouse;40;54.0;HS-grad;<=50K
Married-civ-spouse;45;56.0;Some-college;>50K
Married-civ-spouse;35;53.0;Masters;>50K
Never-married;60;31.0;Bachelors;>50K
Never-married;30;22.0;11th;<=50K
Married-civ-spouse;48;51.0;HS-grad;>50K
Divorced;40;25.0;Some-college;<=50K
Never-married;40;24.0;Bachelors;<=50K
Never-married;55;32.0;Bachelors;>50K
Married-civ-spouse;70;42.0;Bachelors;>50K
Never-married;20;20.0;Some-college;<=50K
Never-married;40;26.0;Some-college;<=50K
Married-spouse-absent;40;42.0;HS-grad;<=50K
Never-married;20;20.0;Some-college;<=50K
Never-married;40;23.0;Bachelors;<=50K
Married-civ-spouse;40;73.0;11th;<=50K
Married-civ-spouse;50;50.0;Prof-school;>50K
Never-married;20;30.0;12th;<=50K
Married-civ-spouse;40;47.0;HS-grad;>50K
Never-married;45;56.0;Assoc-acdm;<=50K
Divorced;40;43.0;Assoc-acdm;<=50K
Married-civ-spouse;40;24.0;Bachelors;>50K
Never-married;40;26.0;Masters;<=50K
Married-civ-spouse;55;47.0;Bachelors;>50K
Never-married;40;64.0;Some-college;<=50K
Never-married;40;25.0;HS-grad;<=50K
Never-married;25;22.0;Bachelors;<=50K
Divorced;40;50.0;Bachelors;<=50K
Divorced;30;58.0;HS-grad;<=50K
Divorced;40;36.0;Bachelors;<=50K
Divorced;40;48.0;Masters;<=50K
Never-married;45;21.0;Some-college;<=50K
Married-civ-spouse;55;44.0;Some-college;>50K
Never-married;40;27.0;Some-college;<=50K
Never-married;48;26.0;Bachelors;<=50K
Never-married;40;22.0;Some-college;<=50K
Married-civ-spouse;40;41.0;HS-grad;<=50K
Never-married;40;24.0;HS-grad;<=50K
Married-civ-spouse;64;41.0;Some-college;>50K
Never-married;40;27.0;HS-grad;<=50K
Married-AF-spouse;60;30.0;HS-grad;<=50K
Married-civ-spouse;22;46.0;Masters;>50K
Married-civ-spouse;45;36.0;7th-8th;>50K
Married-civ-spouse;40;33.0;Bachelors;>50K
