;hours_per_week;age;income;marital_status_Divorced;marital_status_Married-AF-spouse;marital_status_Married-civ-spouse;marital_status_Married-spouse-absent;marital_status_Never-married;marital_status_Separated;marital_status_Widowed
2193;25;27;<=50K;0;0;0;0;1;0;0
2194;40;57;<=50K;0;0;1;0;0;0;0
2195;46;25;<=50K;0;0;0;0;1;0;0
2196;40;39;<=50K;1;0;0;0;0;0;0
2197;50;40;<=50K;0;0;1;0;0;0;0
2198;16;18;<=50K;0;0;0;0;1;0;0
2199;40;34;<=50K;0;0;0;0;1;0;0
2200;42;39;>50K;0;0;0;0;1;0;0
2201;35;21;<=50K;0;0;0;0;1;0;0
2202;40;63;<=50K;1;0;0;0;0;0;0
2203;40;44;<=50K;1;0;0;0;0;0;0
2204;40;37;<=50K;0;0;0;0;1;0;0
2205;18;18;<=50K;0;0;0;0;1;0;0
2206;48;29;<=50K;0;0;1;0;0;0;0
2207;40;46;<=50K;1;0;0;0;0;0;0
2208;20;21;<=50K;0;0;0;0;1;0;0
2209;20;44;>50K;0;0;1;0;0;0;0
2210;10;18;<=50K;0;0;0;0;1;0;0
2211;40;39;>50K;0;0;1;0;0;0;0
2212;40;42;<=50K;0;0;1;0;0;0;0
2213;10;24;<=50K;0;0;0;1;0;0;0
2214;60;39;<=50K;1;0;0;0;0;0;0
2215;40;62;<=50K;0;0;1;0;0;0;0
2216;41;24;<=50K;0;0;0;0;1;0;0
2217;40;30;<=50K;0;0;1;0;0;0;0
2218;45;53;>50K;0;0;1;0;0;0;0
2219;51;34;<=50K;0;0;1;0;0;0;0
2220;60;36;<=50K;0;0;0;1;0;0;0
2221;35;19;<=50K;0;0;0;0;1;0;0
2222;45;44;<=50K;0;0;0;0;1;0;0
2223;44;43;<=50K;0;0;1;0;0;0;0
2224;56;29;>50K;0;0;0;0;1;0;0
2225;40;52;>50K;0;0;1;0;0;0;0
2226;40;43;<=50K;1;0;0;0;0;0;0
2227;50;43;<=50K;0;0;0;1;0;0;0
2228;40;28;<=50K;0;0;1;0;0;0;0
2229;20;23;<=50K;0;0;0;0;1;0;0
2230;40;46;<=50K;1;0;0;0;0;0;0
2231;20;60;<=50K;0;0;0;1;0;0;0
2232;35;51;>50K;0;0;1;0;0;0;0
2233;40;20;<=50K;0;0;0;0;1;0;0
2234;40;33;<=50K;0;0;1;0;0;0;0
2235;40;40;<=50K;0;0;1;0;0;0;0
2236;40;47;<=50K;0;0;1;0;0;0;0
2237;40;33;>50K;0;0;1;0;0;0;0
2238;41;31;<=50K;0;0;0;0;0;0;1
2239;40;25;<=50K;1;0;0;0;0;0;0
2240;35;33;<=50K;0;0;0;0;1;0;0
2241;55;39;<=50K;0;0;1;0;0;0;0
2242;40;29;<=50K;0;0;0;0;1;0;0
2243;38;39;<=50K;1;0;0;0;0;0;0
2244;60;47;>50K;0;0;1;0;0;0;0
2245;50;31;<=50K;0;0;0;0;1;0;0
2246;40;20;<=50K;0;0;0;0;1;0;0
2247;16;26;<=50K;0;0;0;0;1;0;0
2248;40;49;<=50K;0;0;1;0;0;0;0
2249;40;33;<=50K;0;0;0;0;1;0;0
2250;45;57;<=50K;0;0;1;0;0;0;0
2251;40;19;<=50K;0;0;0;0;1;0;0
2252;20;22;<=50K;0;0;0;0;0;1;0
2253;40;35;>50K;0;0;0;0;1;0;0
2254;45;32;<=50K;0;0;1;0;0;0;0
2255;40;35;<=50K;1;0;0;0;0;0;0
2256;40;49;>50K;0;0;0;0;1;0;0
2257;12;18;<=50K;0;0;0;0;1;0;0
2258;35;67;<=50K;0;0;1;0;0;0;0
2259;40;48;>50K;0;0;1;0;0;0;0
2260;40;18;<=50K;0;0;0;0;1;0;0
2261;60;52;<=50K;1;0;0;0;0;0;0
2262;25;17;<=50K;0;0;0;0;1;0;0
2263;40;22;<=50K;0;0;0;0;1;0;0
2264;40;58;<=50K;0;0;0;0;0;0;1
2265;45;41;>50K;0;0;1;0;0;0;0
2266;12;20;<=50K;0;0;0;0;1;0;0
2267;40;40;>50K;0;0;1;0;0;0;0
2268;40;31;<=50K;1;0;0;0;0;0;0
2269;60;32;>50K;0;0;1;0;0;0;0
2270;40;38;>50K;0;0;1;0;0;0;0
2271;40;55;<=50K;0;0;1;0;0;0;0
2272;40;35;>50K;0;0;1;0;0;0;0
2273;50;28;<=50K;0;0;1;0;0;0;0
2274;25;80;<=50K;0;0;1;0;0;0;0
2275;40;42;<=50K;1;0;0;0;0;0;0
2276;40;58;>50K;0;0;1;0;0;0;0
2277;40;28;<=50K;0;0;0;0;1;0;0
2278;35;19;<=50K;0;0;0;0;1;0;0
2279;40;28;<=50K;0;0;0;0;1;0;0
2280;35;45;>50K;0;0;1;0;0;0;0
2281;50;25;<=50K;0;0;0;0;1;0;0
2282;8;83;<=50K;0;0;0;0;0;0;1
2283;55;63;<=50K;1;0;0;0;0;0;0
2284;50;50;>50K;0;0;1;0;0;0;0
2285;40;28;<=50K;1;0;0;0;0;0;0
2286;60;41;>50K;0;0;1;0;0;0;0
2287;25;58;<=50K;0;0;1;0;0;0;0
2288;40;32;<=50K;1;0;0;0;0;0;0
2289;50;36;>50K;0;0;1;0;0;0;0
2290;40;27;>50K;0;0;1;0;0;0;0
2291;48;64;<=50K;0;0;1;0;0;0;0
2292;50;45;>50K;0;0;1;0;0;0;0
2293;45;42;<=50K;1;0;0;0;0;0;0
2294;35;23;<=50K;0;0;0;0;1;0;0
2295;40;26;<=50K;0;0;0;0;1;0;0
2296;51;28;<=50K;0;0;1;0;0;0;0
2297;40;31;>50K;0;0;1;0;0;0;0
2298;40;32;<=50K;0;0;1;0;0;0;0
2299;40;23;<=50K;0;0;0;0;1;0;0
2300;10;21;<=50K;0;0;0;0;1;0;0
2301;40;49;<=50K;1;0;0;0;0;0;0
2302;50;31;>50K;0;0;1;0;0;0;0
2303;50;27;<=50K;0;0;1;0;0;0;0
2304;30;34;<=50K;0;0;1;0;0;0;0
2305;50;32;<=50K;0;0;0;0;1;0;0
2306;40;39;>50K;0;0;1;0;0;0;0
2307;20;36;<=50K;0;0;0;0;0;0;1
2308;35;48;<=50K;0;0;0;0;0;1;0
2309;5;17;<=50K;0;0;0;0;1;0;0
2310;30;33;<=50K;1;0;0;0;0;0;0
2311;40;38;<=50K;1;0;0;0;0;0;0
2312;10;62;<=50K;0;0;1;0;0;0;0
2313;50;33;>50K;0;0;1;0;0;0;0
2314;37;27;<=50K;0;0;1;0;0;0;0
2315;40;36;>50K;0;0;1;0;0;0;0
2316;25;21;<=50K;0;0;0;0;1;0;0
2317;40;46;<=50K;0;0;0;0;1;0;0
2318;30;24;<=50K;0;0;0;0;1;0;0
2319;45;19;<=50K;0;0;0;0;1;0;0
2320;50;43;>50K;0;0;1;0;0;0;0
2321;40;27;<=50K;0;0;0;1;0;0;0
2322;45;48;<=50K;0;0;1;0;0;0;0
2323;8;67;<=50K;0;0;1;0;0;0;0
2324;40;47;<=50K;1;0;0;0;0;0;0
2325;40;32;<=50K;0;0;1;0;0;0;0
2326;40;40;<=50K;0;0;0;0;1;0;0
2327;40;46;>50K;0;0;1;0;0;0;0
2328;10;21;<=50K;0;0;0;0;1;0;0
2329;50;41;<=50K;0;0;1;0;0;0;0
2330;40;29;<=50K;0;0;0;0;1;0;0
2331;38;44;<=50K;1;0;0;0;0;0;0
2332;34;31;<=50K;1;0;0;0;0;0;0
2333;20;55;<=50K;0;0;1;0;0;0;0
2334;25;28;<=50K;0;0;1;0;0;0;0
2335;4;37;<=50K;1;0;0;0;0;0;0
2336;50;38;<=50K;0;0;1;0;0;0;0
2337;40;53;>50K;0;0;1;0;0;0;0
2338;40;21;<=50K;0;0;0;0;1;0;0
2339;50;59;<=50K;0;0;0;0;1;0;0
2340;55;29;<=50K;0;0;0;0;1;0;0
2341;40;22;<=50K;0;0;0;0;1;0;0
2342;45;17;<=50K;0;0;0;0;1;0;0
2343;45;36;<=50K;0;0;1;0;0;0;0
2344;45;24;>50K;1;0;0;0;0;0;0
2345;52;60;>50K;0;0;1;0;0;0;0
2346;60;33;>50K;0;0;1;0;0;0;0
2347;30;60;<=50K;0;0;0;0;0;0;1
2348;55;45;<=50K;1;0;0;0;0;0;0
2349;40;21;<=50K;1;0;0;0;0;0;0
2350;35;20;<=50K;0;0;0;0;1;0;0
2351;40;52;<=50K;0;0;1;0;0;0;0
2352;40;25;<=50K;0;0;0;0;1;0;0
2353;40;50;<=50K;0;0;1;0;0;0;0
2354;40;29;<=50K;0;0;0;0;1;0;0
2355;45;52;<=50K;1;0;0;0;0;0;0
2356;20;18;<=50K;0;0;0;0;1;0;0
2357;54;56;>50K;0;0;1;0;0;0;0
2358;50;35;>50K;0;0;1;0;0;0;0
2359;40;24;<=50K;0;0;1;0;0;0;0
2360;50;24;<=50K;0;0;0;0;1;0;0
2361;40;21;<=50K;0;0;0;0;1;0;0
2362;40;57;>50K;0;0;1;0;0;0;0
2363;40;42;<=50K;0;0;1;0;0;0;0
2364;40;52;<=50K;0;0;0;0;0;0;1
2365;45;25;<=50K;0;0;1;0;0;0;0
2366;65;47;>50K;0;0;1;0;0;0;0
2367;42;45;<=50K;0;0;1;0;0;0;0
2368;40;36;<=50K;0;0;0;0;1;0;0
2369;40;31;<=50K;1;0;0;0;0;0;0
2370;40;27;<=50K;0;0;0;0;1;0;0
2371;50;33;>50K;0;0;1;0;0;0;0
2372;40;33;>50K;1;0;0;0;0;0;0
2373;50;38;<=50K;0;0;0;0;1;0;0
2374;46;32;>50K;0;0;1;0;0;0;0
2375;50;34;<=50K;0;0;0;0;1;0;0
2376;40;53;<=50K;0;0;0;0;0;1;0
2377;40;59;>50K;0;0;1;0;0;0;0
2378;56;32;>50K;0;0;1;0;0;0;0
2379;10;19;<=50K;0;0;0;0;1;0;0
2380;30;28;<=50K;0;0;0;0;1;0;0
2381;40;40;<=50K;0;0;1;0;0;0;0
2382;40;31;<=50K;0;0;0;0;1;0;0
2383;40;23;<=50K;0;0;1;0;0;0;0
2384;40;41;>50K;0;0;1;0;0;0;0
2385;60;48;<=50K;0;0;1;0;0;0;0
2386;30;17;<=50K;0;0;0;0;1;0;0
2387;35;24;>50K;0;0;1;0;0;0;0
2388;60;37;>50K;0;0;1;0;0;0;0
2389;65;46;>50K;0;0;1;0;0;0;0
2390;40;70;<=50K;0;0;1;0;0;0;0
2391;45;32;<=50K;0;0;0;0;1;0;0
2392;40;37;<=50K;0;0;1;0;0;0;0
2393;10;27;<=50K;0;0;0;0;1;0;0
2394;40;37;<=50K;0;0;1;0;0;0;0
2395;40;26;<=50K;0;0;0;0;1;0;0
2396;40;49;>50K;0;0;1;0;0;0;0
2397;60;40;<=50K;1;0;0;0;0;0;0
2398;40;30;<=50K;0;0;1;0;0;0;0
2399;40;60;<=50K;0;0;1;0;0;0;0
2400;10;21;<=50K;0;0;0;0;1;0;0
2401;20;64;<=50K;1;0;0;0;0;0;0
2402;30;70;<=50K;0;0;0;0;0;0;1
2403;40;23;<=50K;0;0;0;0;1;0;0
2404;28;38;<=50K;0;0;0;0;0;1;0
2405;40;52;<=50K;1;0;0;0;0;0;0
2406;40;45;<=50K;1;0;0;0;0;0;0
2407;40;24;<=50K;0;0;0;0;1;0;0
2408;20;41;<=50K;0;0;0;0;1;0;0
2409;50;31;>50K;0;0;1;0;0;0;0
2410;35;47;<=50K;1;0;0;0;0;0;0
2411;40;29;<=50K;1;0;0;0;0;0;0
2412;50;30;>50K;0;0;1;0;0;0;0
2413;15;30;<=50K;0;0;0;0;1;0;0
2414;40;55;<=50K;0;0;1;0;0;0;0
2415;55;32;<=50K;0;0;0;0;1;0;0
2416;30;75;<=50K;0;0;1;0;0;0;0
2417;40;23;<=50K;0;0;0;0;1;0;0
2418;48;21;<=50K;0;0;0;0;1;0;0
2419;50;28;<=50K;0;0;0;0;1;0;0
2420;30;28;<=50K;0;0;0;0;1;0;0
2421;40;28;<=50K;0;0;0;0;1;0;0
2422;40;62;<=50K;0;0;0;0;0;0;1
2423;45;45;>50K;0;0;0;0;0;0;1
2424;40;20;<=50K;0;0;0;0;1;0;0
2425;40;47;<=50K;0;0;1;0;0;0;0
2426;65;40;>50K;0;0;1;0;0;0;0
2427;25;19;<=50K;0;0;0;0;1;0;0
2428;30;21;<=50K;0;0;0;0;1;0;0
2429;40;41;<=50K;0;0;1;0;0;0;0
2430;40;51;>50K;0;0;1;0;0;0;0
2431;40;61;<=50K;0;0;1;0;0;0;0
2432;40;33;<=50K;0;0;1;0;0;0;0
2433;50;51;>50K;0;0;1;0;0;0;0
2434;45;30;<=50K;0;0;0;0;1;0;0
2435;40;21;<=50K;0;0;0;0;1;0;0
2436;48;58;<=50K;0;0;1;0;0;0;0
2437;40;22;<=50K;0;0;0;0;1;0;0
2438;40;24;<=50K;0;0;0;0;1;0;0
2439;50;43;>50K;0;0;0;0;1;0;0
2440;40;41;>50K;0;0;1;0;0;0;0
2441;30;24;<=50K;0;0;0;0;1;0;0
2442;40;44;>50K;0;0;1;0;0;0;0
2443;20;17;<=50K;0;0;0;0;1;0;0
2444;40;70;<=50K;0;0;1;0;0;0;0
2445;50;42;>50K;0;0;1;0;0;0;0
2446;45;27;>50K;0;0;1;0;0;0;0
2447;20;35;<=50K;0;0;0;0;1;0;0
2448;40;43;<=50K;0;0;0;0;1;0;0
2449;60;36;>50K;0;0;1;0;0;0;0
2450;16;19;<=50K;0;0;0;0;1;0;0
2451;45;44;>50K;0;0;1;0;0;0;0
2452;40;53;>50K;0;0;1;0;0;0;0
2453;99;45;<=50K;0;0;1;0;0;0;0
2454;15;37;<=50K;0;0;0;0;1;0;0
2455;40;43;<=50K;1;0;0;0;0;0;0
2456;40;27;<=50K;0;0;1;0;0;0;0
2457;25;19;<=50K;0;0;0;0;1;0;0
2458;50;64;<=50K;0;0;0;0;0;0;1
2459;40;37;<=50K;0;0;0;0;1;0;0
2460;40;35;<=50K;0;0;1;0;0;0;0
2461;40;24;<=50K;0;0;0;0;1;0;0
2462;45;54;<=50K;1;0;0;0;0;0;0
2463;45;67;<=50K;0;0;0;0;1;0;0
2464;10;77;<=50K;0;0;1;0;0;0;0
2465;20;40;<=50K;0;0;0;0;1;0;0
2466;40;29;<=50K;0;0;0;0;1;0;0
2467;40;28;<=50K;0;0;1;0;0;0;0
2468;40;29;<=50K;1;0;0;0;0;0;0
2469;48;44;<=50K;1;0;0;0;0;0;0
2470;12;74;>50K;0;0;1;0;0;0;0
2471;40;21;<=50K;0;0;0;0;1;0;0
2472;60;42;<=50K;1;0;0;0;0;0;0
2473;40;51;<=50K;0;0;1;0;0;0;0
2474;38;71;>50K;0;0;0;0;0;0;1
2475;56;47;>50K;1;0;0;0;0;0;0
2476;40;48;>50K;0;0;1;0;0;0;0
2477;50;42;>50K;0;0;1;0;0;0;0
2478;25;18;<=50K;0;0;0;0;1;0;0
2479;40;38;>50K;0;0;1;0;0;0;0
2480;48;24;<=50K;0;0;0;0;1;0;0
2481;35;20;<=50K;0;0;0;0;1;0;0
2482;32;35;<=50K;1;0;0;0;0;0;0
2483;45;41;<=50K;0;0;1;0;0;0;0
2484;40;51;<=50K;0;0;1;0;0;0;0
2485;30;53;>50K;0;0;1;0;0;0;0
2486;50;60;<=50K;0;0;1;0;0;0;0
2487;40;22;<=50K;0;0;1;0;0;0;0
2488;40;47;<=50K;1;0;0;0;0;0;0
2489;60;46;<=50K;0;0;1;0;0;0;0
2490;35;19;<=50K;0;0;0;0;1;0;0
2491;50;32;<=50K;0;0;1;0;0;0;0
2492;20;29;<=50K;1;0;0;0;0;0;0
2493;40;43;>50K;0;0;1;0;0;0;0
2494;36;37;<=50K;0;0;1;0;0;0;0
2495;55;38;>50K;0;0;1;0;0;0;0
2496;40;39;>50K;0;0;1;0;0;0;0
2497;50;34;>50K;0;0;1;0;0;0;0
2498;40;21;<=50K;0;0;0;0;1;0;0
2499;40;23;<=50K;0;0;1;0;0;0;0
2500;35;58;>50K;0;0;0;0;0;0;1
2501;40;26;<=50K;0;0;0;0;0;0;1
2502;40;30;<=50K;0;0;1;0;0;0;0
2503;50;36;>50K;0;0;1;0;0;0;0
2504;40;62;<=50K;0;0;1;0;0;0;0
2505;38;49;<=50K;0;0;0;0;1;0;0
2506;50;38;>50K;0;0;1;0;0;0;0
2507;40;36;>50K;0;0;1;0;0;0;0
2508;40;45;<=50K;0;0;1;0;0;0;0
2509;40;19;<=50K;0;0;0;0;1;0;0
2510;40;50;<=50K;0;0;0;1;0;0;0
2511;75;44;>50K;0;0;1;0;0;0;0
2512;38;37;<=50K;1;0;0;0;0;0;0
2513;40;39;<=50K;1;0;0;0;0;0;0
2514;40;25;<=50K;0;0;0;0;1;0;0
2515;60;62;>50K;0;0;1;0;0;0;0
2516;40;38;<=50K;1;0;0;0;0;0;0
2517;56;59;<=50K;1;0;0;0;0;0;0
2518;20;31;<=50K;0;0;0;0;1;0;0
2519;50;45;>50K;0;0;1;0;0;0;0
2520;2;81;>50K;0;0;1;0;0;0;0
2521;80;35;>50K;0;0;0;0;1;0;0
2522;60;38;<=50K;0;0;0;0;1;0;0
2523;40;47;<=50K;0;0;1;0;0;0;0
2524;40;57;<=50K;0;0;1;0;0;0;0
2525;60;59;<=50K;1;0;0;0;0;0;0
2526;15;66;<=50K;0;0;1;0;0;0;0
2527;74;72;<=50K;0;0;1;0;0;0;0
2528;40;45;<=50K;0;0;0;0;0;1;0
2529;35;59;<=50K;0;0;0;0;0;0;1
2530;40;47;<=50K;0;0;0;0;0;0;1
2531;40;51;>50K;0;0;1;0;0;0;0
2532;25;23;<=50K;0;0;0;0;1;0;0
2533;40;48;<=50K;0;0;1;0;0;0;0
2534;40;36;>50K;0;0;1;0;0;0;0
2535;40;35;<=50K;0;0;1;0;0;0;0
2536;40;42;<=50K;0;0;1;0;0;0;0
2537;40;23;<=50K;0;0;0;0;1;0;0
2538;40;66;<=50K;0;0;1;0;0;0;0
2539;45;48;>50K;0;0;1;0;0;0;0
2540;40;39;<=50K;0;0;0;0;1;0;0
2541;40;28;<=50K;1;0;0;0;0;0;0
2542;40;43;<=50K;0;0;0;1;0;0;0
2543;30;21;<=50K;0;0;0;0;1;0;0
2544;40;43;<=50K;0;0;0;0;1;0;0
2545;45;26;<=50K;0;0;0;0;1;0;0
2546;40;20;<=50K;0;0;0;0;1;0;0
2547;40;47;<=50K;1;0;0;0;0;0;0
2548;42;26;<=50K;0;0;1;0;0;0;0
2549;50;22;<=50K;0;0;0;0;1;0;0
2550;60;32;>50K;0;0;1;0;0;0;0
2551;40;46;<=50K;1;0;0;0;0;0;0
2552;40;51;<=50K;0;0;1;0;0;0;0
2553;30;52;>50K;0;0;1;0;0;0;0
2554;36;21;<=50K;0;0;1;0;0;0;0
2555;40;22;<=50K;0;0;0;0;1;0;0
2556;35;37;<=50K;0;0;0;1;0;0;0
2557;15;55;<=50K;0;0;0;0;0;0;1
2558;60;44;<=50K;1;0;0;0;0;0;0
2559;40;47;<=50K;0;0;0;1;0;0;0
2560;45;66;>50K;0;0;1;0;0;0;0
2561;40;22;<=50K;0;0;0;0;1;0;0
2562;12;22;<=50K;0;0;0;0;1;0;0
2563;40;37;>50K;0;0;1;0;0;0;0
2564;60;21;<=50K;0;0;0;0;1;0;0
2565;55;48;>50K;0;0;1;0;0;0;0
2566;40;23;<=50K;0;0;0;0;1;0;0
2567;40;46;>50K;0;0;1;0;0;0;0
2568;40;40;>50K;0;0;1;0;0;0;0
2569;20;82;<=50K;0;0;0;0;0;0;1
2570;70;29;<=50K;0;0;1;0;0;0;0
2571;40;54;>50K;0;0;1;0;0;0;0
2572;38;19;<=50K;0;0;0;0;1;0;0
2573;40;28;>50K;0;0;1;0;0;0;0
2574;50;30;>50K;1;0;0;0;0;0;0
2575;40;33;<=50K;0;0;0;0;1;0;0
2576;10;21;<=50K;0;0;0;0;1;0;0
2577;56;36;<=50K;0;0;1;0;0;0;0
2578;32;58;<=50K;1;0;0;0;0;0;0
2579;38;58;>50K;0;0;1;0;0;0;0
2580;50;34;<=50K;1;0;0;0;0;0;0
2581;60;36;>50K;0;0;0;0;1;0;0
2582;40;23;>50K;0;0;1;0;0;0;0
2583;35;21;<=50K;0;0;1;0;0;0;0
2584;45;27;<=50K;0;0;0;0;1;0;0
2585;40;32;<=50K;0;0;0;0;1;0;0
2586;40;44;>50K;0;0;1;0;0;0;0
2587;42;58;>50K;0;0;1;0;0;0;0
2588;40;35;<=50K;0;0;0;0;1;0;0
2589;40;29;<=50K;0;0;0;0;1;0;0
2590;35;36;>50K;0;0;1;0;0;0;0
2591;25;22;<=50K;0;0;1;0;0;0;0
2592;40;54;>50K;0;0;1;0;0;0;0
2593;40;27;<=50K;0;0;1;0;0;0;0
2594;40;58;<=50K;0;0;0;0;1;0;0
2595;56;52;<=50K;0;0;1;0;0;0;0
2596;40;58;<=50K;0;0;1;0;0;0;0
2597;24;68;<=50K;0;0;1;0;0;0;0
2598;40;66;<=50K;0;0;0;0;0;0;1
2599;40;25;<=50K;0;0;1;0;0;0;0
2600;40;32;<=50K;0;0;1;0;0;0;0
2601;55;41;>50K;0;0;1;0;0;0;0
2602;30;21;<=50K;0;0;0;0;1;0;0
2603;40;54;<=50K;0;0;0;0;1;0;0
2604;40;19;<=50K;0;0;1;0;0;0;0
2605;48;43;>50K;0;0;1;0;0;0;0
2606;40;21;<=50K;0;0;0;0;1;0;0
2607;40;49;<=50K;1;0;0;0;0;0;0
2608;40;20;<=50K;0;0;0;0;1;0;0
2609;40;29;<=50K;0;0;1;0;0;0;0
2610;40;20;<=50K;0;0;0;0;1;0;0
2611;60;47;>50K;0;0;1;0;0;0;0
2612;4;70;<=50K;0;0;0;0;0;0;1
2613;30;23;<=50K;0;0;0;0;1;0;0
2614;60;37;>50K;0;0;1;0;0;0;0
2615;55;33;>50K;0;0;1;0;0;0;0
2616;40;18;<=50K;0;0;0;0;1;0;0
2617;40;30;<=50K;0;0;1;0;0;0;0
2618;40;51;<=50K;0;0;1;0;0;0;0
2619;65;49;>50K;0;0;1;0;0;0;0
2620;37;37;<=50K;0;0;0;0;1;0;0
2621;40;61;>50K;0;0;1;0;0;0;0
2622;30;25;<=50K;0;0;1;0;0;0;0
2623;50;33;>50K;0;0;0;0;1;0;0
2624;36;45;<=50K;0;0;1;0;0;0;0
2625;40;58;<=50K;1;0;0;0;0;0;0
2626;50;53;>50K;0;0;1;0;0;0;0
2627;45;45;>50K;0;0;1;0;0;0;0
2628;20;20;<=50K;0;0;0;0;1;0;0
2629;40;48;>50K;0;0;1;0;0;0;0
2630;45;22;<=50K;0;0;0;0;1;0;0
2631;42;40;<=50K;0;0;0;0;1;0;0
2632;40;25;<=50K;0;0;0;0;1;0;0
2633;32;20;<=50K;0;0;0;0;1;0;0
2634;40;33;<=50K;0;0;0;0;1;0;0
2635;40;22;<=50K;0;0;0;0;1;0;0
2636;25;29;<=50K;0;0;1;0;0;0;0
2637;16;78;<=50K;0;0;1;0;0;0;0
2638;25;38;<=50K;1;0;0;0;0;0;0
2639;44;49;>50K;0;0;1;0;0;0;0
2640;40;39;<=50K;1;0;0;0;0;0;0
2641;40;35;>50K;0;0;0;0;1;0;0
2642;40;55;<=50K;1;0;0;0;0;0;0
2643;60;40;<=50K;0;0;1;0;0;0;0
2644;40;41;<=50K;0;0;0;0;1;0;0
2645;55;28;<=50K;0;0;0;0;1;0;0
2646;40;50;>50K;0;0;1;0;0;0;0
2647;50;36;>50K;0;0;1;0;0;0;0
2648;50;42;<=50K;0;0;1;0;0;0;0
2649;53;32;<=50K;0;0;0;0;0;1;0
2650;32;44;<=50K;1;0;0;0;0;0;0
2651;25;23;<=50K;0;0;0;0;1;0;0
2652;40;26;<=50K;0;0;1;0;0;0;0
2653;45;29;<=50K;0;0;1;0;0;0;0
2654;45;23;<=50K;0;0;0;0;1;0;0
2655;12;64;<=50K;0;0;1;0;0;0;0
2656;30;22;<=50K;0;0;0;0;1;0;0
2657;40;17;<=50K;0;0;0;0;1;0;0
2658;20;36;<=50K;0;0;0;0;1;0;0
2659;40;53;<=50K;0;0;1;0;0;0;0
2660;40;38;<=50K;0;0;1;0;0;0;0
2661;40;41;>50K;0;0;1;0;0;0;0
2662;32;40;<=50K;0;0;1;0;0;0;0
2663;36;23;<=50K;0;0;0;0;1;0;0
2664;60;56;>50K;0;0;1;0;0;0;0
2665;40;44;<=50K;0;0;1;0;0;0;0
2666;40;47;<=50K;0;0;1;0;0;0;0
2667;3;23;<=50K;0;0;1;0;0;0;0
2668;10;64;<=50K;0;0;1;0;0;0;0
2669;24;38;>50K;0;0;1;0;0;0;0
2670;40;31;<=50K;0;0;1;0;0;0;0
2671;30;21;<=50K;0;0;0;0;1;0;0
2672;50;63;<=50K;0;0;0;0;1;0;0
2673;40;34;<=50K;0;0;0;0;1;0;0
2674;84;60;>50K;0;0;1;0;0;0;0
2675;50;42;<=50K;1;0;0;0;0;0;0
2676;60;19;<=50K;0;0;0;0;1;0;0
2677;13;37;>50K;0;0;1;0;0;0;0
2678;16;46;>50K;0;0;1;0;0;0;0
2679;40;17;<=50K;0;0;0;0;1;0;0
2680;20;60;<=50K;0;0;1;0;0;0;0
2681;41;24;<=50K;0;0;0;0;1;0;0
2682;37;46;<=50K;0;0;0;0;1;0;0
2683;40;34;>50K;0;0;1;0;0;0;0
2684;15;19;<=50K;0;0;0;0;1;0;0
2685;40;32;<=50K;0;0;0;0;1;0;0
2686;3;21;<=50K;0;0;0;0;1;0;0
2687;40;32;<=50K;0;0;0;0;1;0;0
2688;60;51;>50K;0;0;1;0;0;0;0
2689;50;44;<=50K;1;0;0;0;0;0;0
2690;35;30;<=50K;0;0;0;0;1;0;0
2691;45;46;<=50K;0;0;1;0;0;0;0
2692;25;72;<=50K;0;0;0;0;0;1;0
2693;40;21;<=50K;0;0;0;0;1;0;0
2694;20;22;<=50K;0;0;0;0;1;0;0
2695;44;29;<=50K;0;0;0;0;1;0;0
2696;28;36;<=50K;0;0;0;0;0;1;0
2697;35;22;<=50K;0;0;0;0;1;0;0
2698;50;32;>50K;1;0;0;0;0;0;0
2699;50;50;>50K;0;0;0;0;1;0;0
2700;50;35;>50K;1;0;0;0;0;0;0
2701;30;49;<=50K;1;0;0;0;0;0;0
2702;35;25;<=50K;0;0;0;0;1;0;0
2703;16;23;<=50K;0;0;0;0;1;0;0
2704;45;29;<=50K;0;0;1;0;0;0;0
2705;40;31;<=50K;0;0;1;0;0;0;0
2706;40;19;<=50K;0;0;0;0;1;0;0
2707;40;47;>50K;0;0;1;0;0;0;0
2708;30;22;<=50K;0;0;0;0;1;0;0
2709;40;41;<=50K;0;0;0;0;1;0;0
2710;45;24;<=50K;0;0;0;0;1;0;0
2711;40;32;>50K;0;0;1;0;0;0;0
2712;15;23;<=50K;0;0;0;0;1;0;0
2713;40;26;<=50K;0;0;0;0;1;0;0
2714;20;62;<=50K;0;0;0;0;0;0;1
2715;40;39;<=50K;0;0;1;0;0;0;0
2716;40;53;<=50K;0;0;1;0;0;0;0
2717;50;62;>50K;0;0;1;0;0;0;0
2718;99;39;<=50K;1;0;0;0;0;0;0
2719;40;48;>50K;0;0;1;0;0;0;0
2720;40;52;>50K;0;0;1;0;0;0;0
2721;40;43;>50K;0;0;1;0;0;0;0
2722;40;69;<=50K;0;0;1;0;0;0;0
2723;40;30;<=50K;0;0;0;0;1;0;0
2724;50;36;<=50K;0;0;1;0;0;0;0
2725;50;35;<=50K;1;0;0;0;0;0;0
2726;40;56;<=50K;1;0;0;0;0;0;0
2727;40;32;>50K;0;0;1;0;0;0;0
2728;40;51;<=50K;0;0;1;0;0;0;0
2729;30;19;<=50K;0;0;0;0;1;0;0
2730;40;31;<=50K;0;0;1;0;0;0;0
2731;40;30;>50K;0;0;1;0;0;0;0
2732;40;42;<=50K;1;0;0;0;0;0;0
